-0.066,1.046,0.193,17.944,39.917,38.147
-0.068,0.893,0.127,8.728,39.124,33.875
-0.013,1.033,0.107,10.254,38.513,20.447
0.033,1.121,-0.058,-2.991,4.211,5.859
-0.024,1.191,-0.068,43.823,22.034,12.390
0.016,1.165,-0.141,66.650,51.758,13.123
-0.044,0.858,-0.037,63.171,53.040,22.827
-0.008,0.861,0.007,58.777,62.866,25.757
0.173,0.852,0.487,60.974,26.733,46.387
-0.084,0.574,0.091,78.796,33.508,42.969
-0.029,0.081,-0.075,74.463,39.124,30.396
-0.001,0.020,0.009,66.467,41.809,28.015
0.003,0.034,0.017,65.369,39.246,26.245
0.010,0.031,0.049,65.125,38.757,25.452
0.019,0.036,0.077,67.871,37.720,24.963
0.020,0.046,0.109,70.129,36.560,24.231
0.019,0.060,0.191,73.975,34.241,23.010
-0.560,-1.307,4.000,459.106,23.865,54.749
-0.484,-0.862,-3.940,58.533,-29.236,74.036
0.239,-0.207,-1.309,-91.125,14.160,-10.193
-0.102,-0.027,0.251,23.376,-38.574,20.996
-0.015,-0.003,-0.020,43.701,-21.484,19.043
-0.028,-0.049,0.112,31.738,-20.020,19.897
-1.196,-1.621,4.000,15.320,14.648,-0.549
-0.369,-0.615,1.076,-145.874,-22.278,-19.958
-0.046,-0.030,-0.171,-118.774,13.062,-18.066
-0.224,0.128,0.647,-105.591,11.475,-17.090
--- Inicio de captura ---
-0.096,0.965,0.002,2.014,39.429,7.385
-0.098,0.957,-0.011,-2.380,33.203,11.841
-0.119,0.951,-0.015,-5.737,25.085,14.282
-0.126,0.933,-0.020,-8.606,18.555,17.212
-0.165,1.067,-0.012,3.418,14.587,20.935
-0.243,0.927,-0.067,3.296,3.052,17.395
-0.197,0.874,-0.107,6.470,-12.329,13.489
-0.254,0.950,-0.018,8.972,-24.048,11.780
-0.293,0.946,-0.002,17.883,-29.907,13.428
-0.340,0.849,-0.048,20.325,-35.706,15.564
-0.388,0.971,-0.083,17.700,-41.016,15.686
-0.308,1.035,-0.121,18.799,-55.481,6.409
-0.310,0.912,-0.030,17.151,-59.021,-4.639
-0.341,0.888,-0.055,8.179,-61.584,-2.625
-0.299,0.973,-0.057,8.240,-60.120,-2.502
-0.222,1.019,-0.079,15.930,-57.678,-10.376
-0.195,1.010,-0.032,19.653,-54.077,-22.522
-0.188,1.146,0.042,26.855,-50.903,-35.156
-0.109,0.967,0.020,23.254,-54.382,-43.213
-0.173,0.866,0.129,11.475,-36.804,-36.255
-0.191,0.928,0.094,5.737,-19.287,-21.423
-0.132,0.900,0.090,5.188,-10.803,-4.944
-0.067,0.932,0.023,4.761,-11.719,-0.732
-0.046,1.019,0.033,11.536,-10.376,-1.404
0.011,0.965,0.066,18.860,-13.000,3.296
0.035,0.912,0.065,20.020,-8.118,7.202
0.020,0.944,0.092,19.287,0.061,11.230
-0.025,1.020,0.115,20.203,10.620,16.602
0.007,1.021,0.113,22.705,28.198,19.043
-0.029,1.036,0.153,18.738,48.645,19.775
-0.012,0.995,0.159,23.071,62.378,29.724
-0.038,0.888,0.221,25.818,71.777,39.246
0.008,0.968,0.103,24.780,79.285,45.227
-0.186,1.276,0.214,23.315,82.642,53.589
-0.125,0.925,0.107,52.612,80.811,53.711
-0.123,0.913,-0.006,48.767,88.440,57.678
-0.136,0.577,0.034,39.795,55.908,64.270
0.008,0.221,-0.203,46.997,44.434,64.758
-0.011,0.037,0.088,52.185,41.443,58.167
-0.007,0.032,0.012,44.312,44.739,55.542
--- Inicio de captura ---
0.031,0.965,-0.191,14.709,-30.640,15.808
0.044,0.988,-0.147,9.705,-38.818,3.540
0.001,0.917,-0.128,7.141,-40.833,0.732
-0.031,0.914,-0.161,3.235,-29.419,9.338
-0.018,0.918,-0.181,2.136,-20.752,18.677
-0.005,0.980,-0.193,0.793,-23.071,26.184
-0.037,1.011,-0.238,-5.188,-25.146,28.992
-0.174,1.064,-0.193,-6.042,-35.217,28.564
-0.312,0.862,-0.162,-4.211,-32.288,34.119
-0.378,0.916,-0.165,-1.770,-24.658,27.466
-0.388,0.966,-0.180,12.146,-25.452,17.578
-0.240,0.957,-0.233,36.865,-33.325,11.108
-0.293,0.973,-0.332,45.593,-56.763,6.958
-0.390,1.012,-0.587,77.637,-120.178,-8.911
-0.328,0.966,-0.440,73.547,-54.810,-20.081
-0.277,1.110,-0.307,81.726,-18.372,-23.193
-0.083,0.999,-0.103,97.290,-19.531,-21.973
0.205,0.654,-0.231,110.229,-25.696,-9.155
-0.126,0.404,-0.027,94.238,-39.063,6.226
-0.003,0.058,0.082,98.938,-25.574,15.808
0.014,-0.003,-0.066,89.417,-30.396,19.775
-0.017,0.002,0.008,86.792,-30.701,19.836
-0.011,0.013,0.041,86.121,-27.588,20.630
-0.009,0.016,0.062,85.266,-26.733,20.630
-0.027,0.051,0.105,85.815,-24.353,20.447
-0.048,0.043,0.169,89.478,-18.494,19.226
-4.000,4.000,4.000,24.902,335.510,129.028
-0.449,0.269,-1.244,-27.710,23.804,31.555
0.060,0.616,-0.198,-125.977,31.860,-6.165
-0.079,0.105,0.231,-19.470,61.096,26.978
-0.022,0.006,-0.023,0.732,67.932,21.606
-0.025,0.002,-0.017,-6.287,68.542,23.132
0.591,0.023,4.000,6.042,17.212,23.376
0.121,0.151,1.225,-71.167,9.460,0.061
0.064,-0.002,-0.070,-24.963,-11.536,0.183
0.046,0.110,0.214,-29.602,-13.855,2.441
0.720,2.156,2.006,-13.367,-36.011,8.484
-0.154,0.213,0.698,11.658,-42.847,23.193
-0.286,0.362,0.964,11.658,-30.457,14.282
-0.350,0.313,0.963,18.311,-12.573,6.836
--- Inicio de captura ---
0.065,0.924,-0.092,23.437,56.946,-0.732
0.036,0.976,-0.092,13.611,65.735,-2.686
0.056,1.018,-0.068,10.559,71.472,-6.958
0.091,0.954,-0.074,12.878,76.843,-14.954
0.026,0.948,-0.059,16.724,80.322,-17.578
-0.020,0.956,-0.082,21.118,92.529,-17.395
-0.022,1.004,-0.092,24.963,106.140,-11.169
0.057,1.089,0.007,37.598,118.042,-2.258
0.196,0.997,-0.007,27.588,105.530,-2.319
0.339,0.917,-0.043,31.372,95.398,-6.836
0.413,0.912,-0.020,39.246,80.383,-12.939
0.352,0.947,0.095,38.513,69.519,-12.695
0.273,0.909,0.067,35.522,69.641,-9.705
0.278,0.885,0.056,34.973,81.177,-4.456
0.309,0.936,0.032,27.344,83.435,1.709
0.285,0.962,0.021,21.545,79.285,10.193
0.302,0.921,0.020,13.550,74.707,13.916
0.290,0.883,0.001,10.986,72.083,5.615
0.287,0.902,-0.023,11.902,68.604,0.549
0.273,0.879,-0.054,11.292,64.758,4.089
0.240,0.932,-0.095,10.315,60.791,16.418
0.229,1.108,0.026,24.963,49.561,29.236
0.164,0.996,0.034,11.353,30.518,29.480
0.088,0.813,0.002,10.254,20.691,22.644
0.028,0.903,0.030,18.188,34.912,21.240
0.107,1.219,0.099,27.039,37.598,8.423
0.190,0.985,-0.036,13.733,20.996,3.357
0.143,0.937,-0.126,12.146,-14.343,4.211
0.148,0.978,-0.276,-3.784,-75.867,-5.554
0.142,1.045,-0.298,46.326,-7.080,10.437
0.053,1.075,0.046,59.143,14.954,15.564
0.088,1.056,0.095,57.617,17.517,19.287
0.073,0.883,0.162,54.565,24.719,29.053
0.125,0.891,0.052,46.753,10.681,29.907
-0.089,0.492,0.043,59.265,26.245,32.410
-0.069,0.023,0.002,75.134,26.794,30.396
0.009,0.026,0.024,69.641,22.339,28.564
0.001,0.025,0.033,67.810,21.240,28.198
0.014,0.028,0.056,68.481,19.470,27.527
0.037,0.042,0.077,65.308,17.456,27.344
--- Inicio de captura ---
-0.061,1.052,-0.132,9.705,-77.515,17.273
-0.023,0.937,-0.140,8.057,-73.425,10.193
0.003,0.932,-0.131,0.366,-64.941,9.399
-0.014,0.991,-0.128,-2.258,-54.932,5.920
-0.033,0.999,-0.139,-2.563,-38.879,3.296
-0.046,0.945,-0.152,-4.700,-22.034,2.319
0.005,0.937,-0.187,-3.540,-7.935,2.136
0.040,0.936,-0.224,2.319,0.427,-2.441
0.059,1.027,-0.204,4.883,10.315,-9.094
0.028,1.116,-0.143,7.141,8.911,-16.418
0.003,0.902,-0.108,4.395,10.498,-15.991
0.040,0.884,-0.151,1.343,17.822,-16.541
0.056,1.033,-0.123,5.493,11.475,-17.090
0.071,0.958,-0.111,17.029,8.057,-10.620
0.109,0.867,-0.105,19.897,12.939,-4.211
0.190,1.033,-0.142,19.836,16.907,-0.549
0.165,0.982,-0.176,23.437,9.155,1.160
0.137,0.911,-0.194,21.912,0.305,2.747
0.119,0.930,-0.214,16.968,-18.738,3.418
0.109,0.957,-0.205,20.081,-37.842,4.639
0.141,1.100,-0.255,41.504,-50.720,13.062
0.086,1.058,-0.174,49.072,-18.677,29.053
0.035,1.030,-0.116,69.641,-17.456,23.743
-0.001,0.784,-0.206,88.867,-21.606,10.681
-0.025,0.585,-0.263,92.224,-20.081,-9.460
-0.123,0.037,0.097,112.976,-16.357,-16.296
-0.017,0.012,-0.014,102.295,-5.432,-17.090
-0.020,0.006,-0.001,99.731,-4.883,-16.968
-0.010,0.006,0.024,100.342,-4.761,-16.968
-0.006,0.006,0.058,101.379,-5.127,-16.174
0.004,0.017,0.105,104.797,-6.348,-15.625
0.271,0.198,0.823,110.718,-12.146,-16.663
-0.202,-0.198,-2.567,164.856,83.130,66.589
-1.407,0.816,3.808,-216.431,-360.779,-29.358
0.117,0.651,-0.719,-40.955,-1.526,0.549
0.002,0.009,-0.136,-8.728,-16.113,-3.601
-0.072,-0.071,0.082,10.254,-13.489,-1.892
-0.029,-0.116,0.187,6.409,-9.766,-0.549
-1.451,-1.972,4.000,-55.969,-35.461,-9.705
0.045,-0.194,1.016,-44.983,-3.357,3.357
--- Inicio de captura ---
-0.099,0.098,0.962,2.930,1.282,1.221
-0.100,0.099,0.961,2.747,1.282,1.465
-0.099,0.099,0.961,2.991,1.221,1.404
-0.100,0.098,0.962,3.052,1.221,1.404
-0.100,0.098,0.962,2.991,1.282,1.343
-0.101,0.098,0.962,2.991,1.282,1.343
-0.100,0.099,0.962,3.113,1.343,1.282
-0.100,0.099,0.962,2.991,1.160,1.404
-0.100,0.098,0.962,2.930,0.977,1.160
-0.100,0.099,0.961,2.991,1.343,1.465
-0.101,0.098,0.962,2.808,1.221,1.465
-0.100,0.098,0.961,3.052,1.282,1.465
-0.101,0.099,0.961,2.991,1.221,1.343
-0.100,0.098,0.962,3.174,1.282,1.404
-0.100,0.098,0.961,2.747,1.465,1.282
-0.100,0.099,0.961,2.869,1.099,1.404
-0.100,0.099,0.961,2.930,1.221,1.282
-0.100,0.098,0.961,3.113,1.526,1.282
-0.100,0.098,0.963,3.113,1.343,1.343
-0.099,0.098,0.961,3.052,1.343,1.404
-0.101,0.099,0.961,2.991,1.282,1.343
-0.100,0.098,0.961,3.052,1.221,1.221
-0.100,0.098,0.961,2.991,1.343,1.221
-0.101,0.099,0.962,2.808,1.343,1.221
-0.100,0.099,0.962,2.808,1.160,1.343
-0.100,0.099,0.962,2.930,1.282,1.343
-0.100,0.098,0.961,2.991,1.404,1.282
-0.100,0.099,0.961,2.991,1.282,1.343
-0.100,0.098,0.961,2.991,1.221,1.343
-0.100,0.099,0.961,3.052,1.282,1.343
-0.100,0.099,0.962,3.113,1.282,1.343
-0.100,0.099,0.962,2.930,1.221,1.282
-0.100,0.099,0.962,3.052,1.221,1.404
-0.100,0.099,0.962,2.991,1.282,1.282
-0.100,0.099,0.962,3.235,1.282,1.404
-0.100,0.099,0.962,2.869,1.099,1.282
-0.099,0.099,0.962,2.991,1.343,1.404
-0.099,0.099,0.961,3.113,1.282,1.343
-0.099,0.099,0.961,2.869,1.343,1.282
-0.100,0.099,0.961,2.991,1.404,1.343
